EMP_SER_NUM,WEEK_ENDING_DATE,ACTIVITY_CODE,DAY,LEAVE_DATE,BMS_LEAVE_TYPE,FINAL_LEAVE_TYPE_BMS,BMS_HOURS,WORK_ITEM_ID
147220,2024-08-09,XL0A00,THU,2024-08-08,Vacation,Vacation,8.0,TIMEAWAY
147220,2024-08-09,XL0I00,SUN,2024-08-04,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,0.5,TIMEAWAY
147221,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
147221,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
147277,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,4.0,TIMEAWAY
147277,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
147312,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
147357,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
147357,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
147357,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
147357,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
147357,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
147372,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
147399,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
147434,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
147436,2024-09-20,XL0G00,FRI,2024-09-20,CDO Availed,CDO,8.0,TIMEAWAY
147436,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
147436,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
147449,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
147473,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
147510,2024-09-06,XL0D00,FRI,2024-09-06,Illness,Sick,8.0,TIMEAWAY
147523,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
147536,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
147536,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
147577,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
147601,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
147601,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
147601,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
147605,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
147656,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
147656,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
147656,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
147656,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
147656,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
147660,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
147670,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
147675,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
147704,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
147705,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
147714,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
147714,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
147716,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
147744,2024-09-20,XL0I00,THU,2024-09-19,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
147744,2024-09-20,XL0I00,WED,2024-09-18,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
147747,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,4.0,TIMEAWAY
147748,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
147751,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
147756,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
147766,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,8.0,TIMEAWAY
147781,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
147785,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,8.0,TIMEAWAY
147796,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
147816,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
147822,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
147865,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
147874,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
147922,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,8.0,TIMEAWAY
147934,2024-08-23,XL0B00,MON,2024-08-19,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
147934,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,4.0,TIMEAWAY
147943,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
147988,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
147994,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,4.0,TIMEAWAY
148029,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
148035,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
148081,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,4.0,TIMEAWAY
148113,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
148128,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
148136,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
148149,2024-09-06,XL0G00,TUE,2024-09-03,CDO Availed,CDO,8.0,TIMEAWAY
148149,2024-09-13,XL0G00,MON,2024-09-09,CDO Availed,CDO,8.0,TIMEAWAY
148149,2024-09-20,XL0A00,FRI,2024-09-20,Vacation,Vacation,8.0,TIMEAWAY
148164,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
148232,2024-06-28,XL0A00,FRI,2024-06-28,Vacation,Vacation,8.0,TIMEAWAY
148232,2024-08-23,XL0B00,MON,2024-08-19,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
148233,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
148233,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
148233,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
148234,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
148234,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,8.0,TIMEAWAY
148241,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
148259,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
148259,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,8.0,TIMEAWAY
148271,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
148274,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
148284,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
148289,2024-05-17,XL0G00,FRI,2024-05-17,CDO Availed,CDO,8.0,TIMEAWAY
148289,2024-07-12,XL0A00,FRI,2024-07-12,Vacation,Vacation,8.0,TIMEAWAY
148289,2024-07-12,XL0A00,WED,2024-07-10,Vacation,Vacation,8.0,TIMEAWAY
148289,2024-08-16,XL0A00,FRI,2024-08-16,Vacation,Vacation,4.0,TIMEAWAY
148289,2024-08-16,XL0G00,THU,2024-08-15,CDO Availed,CDO,4.0,TIMEAWAY
148289,2024-08-16,XL0G00,WED,2024-08-14,CDO Availed,CDO,4.0,TIMEAWAY
148289,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
148423,2024-09-27,XL0A00,SUN,2024-09-22,Vacation,Vacation,8.0,TIMEAWAY
148437,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,9.0,TIMEAWAY
200047,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
518412,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
539479,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
600056,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,4.0,TIMEAWAY
600134,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,4.0,TIMEAWAY
600229,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
600263,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
600263,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
600336,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
600336,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,4.0,TIMEAWAY
600336,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,4.0,TIMEAWAY
600359,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
600392,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,4.0,TIMEAWAY
600394,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
600394,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
600405,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,8.0,TIMEAWAY
600405,2024-09-20,XL0D00,WED,2024-09-18,Illness,Sick,8.0,TIMEAWAY
600405,2024-09-20,XL0G00,FRI,2024-09-20,CDO Availed,CDO,8.0,TIMEAWAY
600427,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
600487,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
600494,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
600494,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
600494,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
600494,2024-09-27,XL0I00,TUE,2024-09-24,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
600504,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,4.0,TIMEAWAY
600588,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
600605,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
600626,2024-09-27,XL0I00,WED,2024-09-25,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
600650,2024-09-20,XL0G00,FRI,2024-09-20,CDO Availed,CDO,4.0,TIMEAWAY
600757,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,4.0,TIMEAWAY
600757,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
601085,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,4.0,TIMEAWAY
801134,2024-08-30,XL0B00,MON,2024-08-26,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
801134,2024-08-30,XL0G00,WED,2024-08-28,CDO Availed,CDO,8.0,TIMEAWAY
801134,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
801283,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
801537,2024-08-16,XL0A00,FRI,2024-08-16,Vacation,Vacation,8.0,TIMEAWAY
801537,2024-08-16,XL0A00,THU,2024-08-15,Vacation,Vacation,8.0,TIMEAWAY
801537,2024-08-16,XL0G00,WED,2024-08-14,CDO Availed,CDO,8.0,TIMEAWAY
801537,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
801537,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
801614,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
801682,2024-09-27,XL0I00,TUE,2024-09-24,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
801682,2024-09-27,XL0I00,WED,2024-09-25,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
801731,2024-09-20,XL0G00,MON,2024-09-16,CDO Availed,CDO,8.0,TIMEAWAY
801731,2024-09-20,XL0I00,FRI,2024-09-20,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
801770,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
801985,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
801985,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
801985,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
801985,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
802097,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
802097,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,4.0,TIMEAWAY
802097,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
802229,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
802229,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
802229,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
802229,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
802229,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
802304,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
802304,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
802304,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
802304,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
802304,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
802312,2024-08-23,XL0B00,FRI,2024-08-23,Designated Holiday,Designated Holiday,4.0,TIMEAWAY
802437,2024-09-06,XL0D00,THU,2024-09-05,Illness,Sick,8.0,TIMEAWAY
802437,2024-09-06,XL0D00,TUE,2024-09-03,Illness,Sick,8.0,TIMEAWAY
802617,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
802640,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
802640,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
802640,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
802640,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
802640,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
802710,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
802744,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
802744,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,4.0,TIMEAWAY
802744,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
802941,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,4.0,TIMEAWAY
803113,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,4.0,TIMEAWAY
803297,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,4.0,TIMEAWAY
803334,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,4.0,TIMEAWAY
803761,2024-09-20,XL0A00,WED,2024-09-18,Vacation,Vacation,8.0,TIMEAWAY
803761,2024-09-20,XL0G00,FRI,2024-09-20,CDO Availed,CDO,8.0,TIMEAWAY
803761,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
803818,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
803840,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TMAW    
804015,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,4.0,TIMEAWAY
804015,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,4.0,TIMEAWAY
804015,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,4.0,TIMEAWAY
804015,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,4.0,TIMEAWAY
804211,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
804280,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
804280,2024-09-20,XL0D00,MON,2024-09-16,Illness,Sick,8.0,TIMEAWAY
804280,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,8.0,TIMEAWAY
804308,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
804320,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,4.0,TIMEAWAY
804428,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
804485,2024-09-13,XL0D00,MON,2024-09-09,Illness,Sick,8.0,TIMEAWAY
804485,2024-09-13,XL0D00,TUE,2024-09-10,Illness,Sick,8.0,TIMEAWAY
804485,2024-09-13,XL0D00,WED,2024-09-11,Illness,Sick,8.0,TIMEAWAY
804720,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
804720,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
804720,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
804720,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
804720,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
804965,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
804965,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
804965,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
804965,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
804965,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
805037,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
805037,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
805084,2024-08-30,XL0A00,THU,2024-08-29,Vacation,Vacation,8.0,TIMEAWAY
805178,2024-09-20,XL0A00,FRI,2024-09-20,Vacation,Vacation,4.0,TIMEAWAY
805178,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
805178,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
805178,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
805260,2024-09-27,XL0I00,WED,2024-09-25,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
805275,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,4.0,TIMEAWAY
805425,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
805678,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
805686,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
805717,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
805717,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
805740,2024-09-20,XL0D00,WED,2024-09-18,Illness,Sick,8.0,TIMEAWAY
805741,2024-09-20,XL0I00,FRI,2024-09-20,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,4.0,TIMEAWAY
805741,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
805764,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TMAW    
805838,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
805870,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
805870,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
805936,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,4.0,TIMEAWAY
805984,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
806020,2024-09-20,XL0G00,MON,2024-09-16,CDO Availed,CDO,8.0,TIMEAWAY
806112,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
806132,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
806136,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
806136,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
806140,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
806193,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
806193,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
806193,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
806193,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
806206,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
806206,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
806206,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
806285,2024-09-13,XL0A00,FRI,2024-09-13,Vacation,Vacation,8.0,TIMEAWAY
806285,2024-09-13,XL0A00,MON,2024-09-09,Vacation,Vacation,8.0,TIMEAWAY
806285,2024-09-13,XL0A00,THU,2024-09-12,Vacation,Vacation,8.0,TIMEAWAY
806285,2024-09-13,XL0A00,TUE,2024-09-10,Vacation,Vacation,8.0,TIMEAWAY
806285,2024-09-13,XL0A00,WED,2024-09-11,Vacation,Vacation,8.0,TIMEAWAY
806331,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
806340,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,4.0,TIMEAWAY
806439,2024-09-20,XL0A00,FRI,2024-09-20,Vacation,Vacation,8.0,TIMEAWAY
806439,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
806439,2024-09-20,XL0A00,WED,2024-09-18,Vacation,Vacation,8.0,TIMEAWAY
806439,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
806446,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
806446,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
806499,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
806524,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
806532,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
806557,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
806568,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
806568,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,4.0,TIMEAWAY
806584,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
806584,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
806584,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,4.0,TIMEAWAY
806592,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
806594,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
806724,2024-09-20,XL0D00,WED,2024-09-18,Illness,Sick,8.0,TIMEAWAY
806724,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
806764,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
806770,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
806782,2024-09-20,XL0A00,FRI,2024-09-20,Vacation,Vacation,8.0,TIMEAWAY
806782,2024-09-20,XL0D00,MON,2024-09-16,Illness,Sick,8.0,TIMEAWAY
806823,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
806840,2024-09-06,XL0I00,FRI,2024-09-06,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
806840,2024-09-20,XL0G00,MON,2024-09-16,CDO Availed,CDO,8.0,TIMEAWAY
806840,2024-09-20,XL0G00,TUE,2024-09-17,CDO Availed,CDO,8.0,TIMEAWAY
806866,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
806916,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
